window_end,a,b,σ0,σ1,pi0,pi1,α00,α01,α10,α11,rho
2017-07-21,2.600000,26.000000,14.180643,23.599922,0.500000,0.500000,0.825175,0.174825,0.017895,0.982105,0.540316
2017-07-22,2.600000,26.000000,21.646543,23.123845,0.500000,0.500000,0.688870,0.311130,0.000013,0.999987,-0.400399
2017-07-23,2.600000,26.000000,24.968976,25.967953,0.500000,0.500000,0.743804,0.256196,0.366788,0.633212,-0.868610
2017-07-24,2.600000,26.000000,10.050813,19.283947,0.500000,0.500000,0.040994,0.959006,0.430194,0.569806,-0.718394
2017-07-25,4.300000,43.000000,37.648120,41.778414,0.500000,0.500000,0.248995,0.751005,0.638202,0.361798,0.834972
2017-07-26,4.300000,43.000000,16.345238,41.567917,0.500000,0.500000,0.000154,0.999846,0.082538,0.917462,0.915868
2017-07-27,4.300000,43.000000,25.133511,37.395295,0.500000,0.500000,0.755020,0.244980,0.385392,0.614608,-0.912200
2017-07-28,4.300000,43.000000,22.850018,29.537877,0.500000,0.500000,0.059665,0.940335,0.958920,0.041080,0.989639
2017-07-29,4.300000,43.000000,36.627012,42.923396,0.500000,0.500000,0.013602,0.986398,0.036182,0.963818,0.585190
2017-07-30,4.300000,43.000000,42.723006,42.995160,0.500000,0.500000,0.103078,0.896922,0.105994,0.894006,0.281230
2017-07-31,4.300000,43.000000,31.144742,38.345358,0.500000,0.500000,0.000640,0.999360,0.057457,0.942543,0.268727
2017-08-01,4.300000,43.000000,13.818191,40.866426,0.500000,0.500000,0.003666,0.996334,0.031009,0.968991,-0.422230
2017-08-02,4.300000,43.000000,36.003533,42.987563,0.500000,0.500000,0.213052,0.786948,0.276886,0.723114,0.575098
2017-08-03,4.300000,43.000000,17.944369,35.914734,0.500000,0.500000,0.987857,0.012143,0.160042,0.839958,-0.922140
2017-08-04,4.300000,43.000000,11.906924,39.574136,0.500000,0.500000,0.361638,0.638362,0.683195,0.316805,-0.435008
2017-08-05,4.300000,43.000000,27.352559,42.956914,0.500000,0.500000,0.478237,0.521763,0.892944,0.107056,-0.627728
2017-08-06,4.300000,43.000000,18.657885,40.225486,0.500000,0.500000,0.605220,0.394780,0.813425,0.186575,0.542246
2017-08-07,4.300000,43.000000,30.207291,41.915264,0.500000,0.500000,0.079475,0.920525,0.000000,1.000000,-0.166868
2017-08-08,4.300000,43.000000,24.828257,42.562019,0.500000,0.500000,0.999959,0.000041,0.897319,0.102681,0.483793
2017-08-09,4.300000,43.000000,38.900734,41.266416,0.500000,0.500000,0.193361,0.806639,0.692917,0.307083,0.322029
2017-08-10,4.300000,43.000000,22.495178,38.739172,0.500000,0.500000,0.998019,0.001981,0.837142,0.162858,-0.406880
2017-08-11,4.300000,43.000000,36.216974,41.063212,0.500000,0.500000,0.487875,0.512125,0.091870,0.908130,0.614142
2017-08-12,4.300000,43.000000,21.068207,38.748049,0.500000,0.500000,0.625918,0.374082,0.155102,0.844898,0.572411
2017-08-13,4.300000,43.000000,32.768081,40.473766,0.500000,0.500000,0.100013,0.899987,0.309004,0.690996,0.934071
2017-08-14,4.300000,43.000000,9.620507,41.414359,0.500000,0.500000,0.660166,0.339834,0.977354,0.022646,-0.685454
2017-08-15,4.300000,43.000000,22.461053,40.972388,0.500000,0.500000,0.544311,0.455689,0.999675,0.000325,-0.896328
2017-08-16,4.300000,43.000000,28.660855,35.394711,0.500000,0.500000,0.766389,0.233611,0.992451,0.007549,-0.428483
2017-08-17,4.300000,43.000000,26.674397,38.636876,0.500000,0.500000,0.477361,0.522639,0.090122,0.909878,-0.163332
2017-08-18,4.300000,43.000000,33.783494,38.439517,0.500000,0.500000,0.016654,0.983346,0.966983,0.033017,-0.773393
2017-08-19,4.300000,43.000000,25.820963,41.513045,0.500000,0.500000,0.623569,0.376431,0.236089,0.763911,-0.425077
2017-08-20,4.300000,43.000000,30.688889,42.846478,0.500000,0.500000,0.912487,0.087513,0.520115,0.479885,0.297010
2017-08-21,4.300000,43.000000,14.938076,42.196309,0.500000,0.500000,0.791688,0.208312,0.829364,0.170636,0.732191
2017-08-22,4.300000,43.000000,41.099392,42.741723,0.500000,0.500000,0.106286,0.893714,0.484780,0.515220,-0.183697
2017-08-23,4.300000,43.000000,26.165516,33.262720,0.500000,0.500000,0.952016,0.047984,0.006623,0.993377,-0.132834
2017-08-24,4.300000,43.000000,14.683499,42.387338,0.500000,0.500000,0.999843,0.000157,0.519812,0.480188,0.275376
2017-08-25,4.300000,43.000000,32.045602,36.500580,0.500000,0.500000,0.003053,0.996947,0.614688,0.385312,-0.504880
2017-08-26,4.300000,43.000000,17.923396,38.011931,0.500000,0.500000,0.095385,0.904615,0.016944,0.983056,-0.257774
2017-08-27,4.300000,43.000000,40.593970,42.553340,0.500000,0.500000,0.341974,0.658026,0.889707,0.110293,-0.144797
2017-08-28,4.300000,43.000000,32.979637,42.526963,0.500000,0.500000,0.997569,0.002431,0.735982,0.264018,-0.887648
2017-08-29,4.300000,43.000000,30.785617,42.358965,0.500000,0.500000,0.726948,0.273052,0.161769,0.838231,-0.628707
2017-08-30,4.300000,43.000000,31.270543,42.770856,0.500000,0.500000,0.605711,0.394289,0.519552,0.480448,-0.286228
2017-08-31,4.300000,43.000000,36.926083,42.361531,0.500000,0.500000,0.459427,0.540573,0.013514,0.986486,-0.214539
2017-09-01,4.300000,43.000000,31.602420,41.058801,0.500000,0.500000,0.341020,0.658980,0.946369,0.053631,-0.641493
2017-09-02,4.300000,43.000000,31.161267,35.904436,0.500000,0.500000,0.669203,0.330797,0.211432,0.788568,-0.961742
2017-09-03,4.300000,43.000000,13.744376,40.537879,0.500000,0.500000,0.421928,0.578072,0.052463,0.947537,-0.217934
2017-09-04,4.300000,43.000000,16.987152,42.309528,0.500000,0.500000,0.386077,0.613923,0.504087,0.495913,-0.656612
2017-09-05,4.300000,43.000000,27.898203,41.634427,0.500000,0.500000,0.963901,0.036099,0.152140,0.847860,0.384147
2017-09-06,4.300000,43.000000,18.394484,41.218062,0.500000,0.500000,0.000522,0.999478,0.979244,0.020756,0.121357
2017-09-07,4.300000,43.000000,35.783970,39.674440,0.500000,0.500000,0.751386,0.248614,0.849150,0.150850,-0.097412
2017-09-08,4.300000,43.000000,13.444457,42.559115,0.500000,0.500000,0.902249,0.097751,0.164575,0.835425,0.083522
2017-09-09,4.300000,43.000000,41.795035,42.618470,0.500000,0.500000,0.751872,0.248128,0.717191,0.282809,-0.254933
2017-09-10,4.300000,43.000000,15.706687,37.062612,0.500000,0.500000,0.001474,0.998526,0.348543,0.651457,-0.989373
2017-09-11,4.300000,43.000000,39.915849,42.253876,0.500000,0.500000,0.706145,0.293855,0.958117,0.041883,0.240948
2017-09-12,4.300000,43.000000,34.296058,41.724796,0.500000,0.500000,0.617488,0.382512,0.544155,0.455845,-0.687047
2017-09-13,4.300000,43.000000,27.218012,38.996078,0.500000,0.500000,0.203751,0.796249,0.143667,0.856333,0.392312
2017-09-14,4.300000,43.000000,24.452612,42.349804,0.500000,0.500000,0.073277,0.926723,0.206373,0.793627,-0.460976
2017-09-15,4.300000,43.000000,17.444671,38.473738,0.500000,0.500000,0.942619,0.057381,0.984261,0.015739,-0.263306
2017-09-16,4.300000,43.000000,21.633417,27.370064,0.500000,0.500000,0.995132,0.004868,0.190056,0.809944,0.795838
2017-09-17,4.300000,43.000000,39.832732,42.954177,0.500000,0.500000,0.157138,0.842862,0.665748,0.334252,0.997785
2017-09-18,4.300000,43.000000,36.391668,41.994202,0.500000,0.500000,0.009538,0.990462,0.028864,0.971136,-0.279146
2017-09-19,4.300000,43.000000,35.730101,40.528331,0.500000,0.500000,0.600268,0.399732,0.002602,0.997398,0.674239
2017-09-20,4.300000,43.000000,33.144668,41.798667,0.500000,0.500000,0.281055,0.718945,0.256930,0.743070,0.193704
2017-09-21,4.300000,43.000000,40.767177,42.938484,0.500000,0.500000,0.991976,0.008024,0.687667,0.312333,0.355063
2017-09-22,4.300000,43.000000,34.523500,42.233022,0.500000,0.500000,0.847369,0.152631,0.943099,0.056901,0.198604
2017-09-23,4.300000,43.000000,29.993461,38.476231,0.500000,0.500000,0.000603,0.999397,0.568370,0.431630,0.676310
2017-09-24,4.300000,43.000000,38.315818,42.871994,0.500000,0.500000,0.810348,0.189652,0.263853,0.736147,-0.896021
2017-09-25,4.300000,43.000000,19.503367,33.817463,0.500000,0.500000,0.906842,0.093158,0.933606,0.066394,-0.426961
2017-09-26,4.300000,43.000000,40.104585,42.997411,0.500000,0.500000,0.231439,0.768561,0.966528,0.033472,-0.865967
2017-09-27,4.300000,43.000000,42.112124,42.983562,0.500000,0.500000,0.101980,0.898020,0.807061,0.192939,-0.462876
2017-09-28,4.300000,43.000000,12.632535,41.560204,0.500000,0.500000,0.713916,0.286084,0.143122,0.856878,-0.401233
2017-09-29,4.300000,43.000000,15.894024,24.206639,0.500000,0.500000,0.063410,0.936590,0.844695,0.155305,0.729318
2017-09-30,4.300000,43.000000,11.820112,31.295765,0.500000,0.500000,0.052833,0.947167,0.075132,0.924868,0.247997
2017-10-01,4.300000,43.000000,19.092442,34.781171,0.500000,0.500000,0.018190,0.981810,0.714377,0.285623,0.148575
2017-10-02,4.300000,43.000000,35.505394,42.708668,0.500000,0.500000,0.783675,0.216325,0.696651,0.303349,-0.014862
2017-10-03,4.300000,43.000000,29.819330,41.516907,0.500000,0.500000,0.261746,0.738254,0.708458,0.291542,0.902890
2017-10-04,4.300000,43.000000,22.771288,37.850374,0.500000,0.500000,0.687998,0.312002,0.043570,0.956430,0.141755
2017-10-05,4.300000,43.000000,18.724350,26.158285,0.500000,0.500000,0.941032,0.058968,0.819373,0.180627,-0.265219
2017-10-06,4.300000,43.000000,11.112688,41.873338,0.500000,0.500000,0.505235,0.494765,0.075435,0.924565,-0.473505
2017-10-07,4.300000,43.000000,29.588892,42.061545,0.500000,0.500000,0.630026,0.369974,0.964123,0.035877,0.841479
2017-10-08,4.300000,43.000000,15.686535,24.466022,0.500000,0.500000,0.273190,0.726810,0.908656,0.091344,-0.140030
2017-10-09,4.300000,43.000000,40.304194,42.998517,0.500000,0.500000,0.021720,0.978280,0.692277,0.307723,0.230258
2017-10-10,4.300000,43.000000,39.602021,42.177737,0.500000,0.500000,0.214233,0.785767,0.023584,0.976416,-0.101922
2017-10-11,4.300000,43.000000,14.381060,35.518469,0.500000,0.500000,0.172684,0.827316,0.193125,0.806875,0.501539
2017-10-12,4.300000,43.000000,23.953447,40.825232,0.500000,0.500000,0.971646,0.028354,0.999464,0.000536,0.049471
2017-10-13,4.300000,43.000000,36.262473,38.726589,0.500000,0.500000,0.925121,0.074879,0.551828,0.448172,-0.364901
2017-10-14,4.300000,43.000000,38.666634,42.971680,0.500000,0.500000,0.999886,0.000114,0.543016,0.456984,-0.842121
2017-10-15,4.300000,43.000000,26.702294,34.158989,0.500000,0.500000,0.309316,0.690684,0.930403,0.069597,-0.699055
2017-10-16,4.300000,43.000000,42.024475,42.714892,0.500000,0.500000,0.984931,0.015069,0.907017,0.092983,-0.177605
2017-10-17,4.300000,43.000000,26.294356,42.896383,0.500000,0.500000,0.670058,0.329942,0.774433,0.225567,-0.140085
2017-10-18,4.300000,43.000000,36.683586,41.873476,0.500000,0.500000,0.202042,0.797958,0.125571,0.874429,-0.766834
2017-10-19,4.300000,43.000000,35.884339,42.643781,0.500000,0.500000,0.677362,0.322638,0.400866,0.599134,-0.978378
2017-10-20,4.300000,43.000000,38.782153,41.885556,0.500000,0.500000,0.012614,0.987386,0.001924,0.998076,0.317435
2017-10-21,4.300000,43.000000,25.453626,36.726948,0.500000,0.500000,0.606271,0.393729,0.523415,0.476585,0.384023
2017-10-22,4.300000,43.000000,24.766761,37.305158,0.500000,0.500000,0.649299,0.350701,0.831610,0.168390,-0.343641
2017-10-23,4.300000,43.000000,14.570451,29.652044,0.500000,0.500000,0.181744,0.818256,0.179026,0.820974,-0.081752
2017-10-24,4.300000,43.000000,33.232524,42.192780,0.500000,0.500000,0.004693,0.995307,0.135196,0.864804,0.312819
2017-10-25,4.300000,43.000000,42.145694,42.861682,0.500000,0.500000,0.986710,0.013290,0.706800,0.293200,-0.193584
2017-10-26,4.300000,43.000000,37.901220,42.555171,0.500000,0.500000,0.424563,0.575437,0.486761,0.513239,-0.859784
2017-10-27,4.300000,43.000000,19.774854,32.453044,0.500000,0.500000,0.035299,0.964701,0.147148,0.852852,0.004855
2017-10-28,4.300000,43.000000,41.910699,42.936256,0.500000,0.500000,0.504421,0.495579,0.776886,0.223114,0.062588
2017-10-29,4.300000,43.000000,31.300068,42.399870,0.500000,0.500000,0.564226,0.435774,0.070063,0.929937,0.688425
2017-10-30,4.300000,43.000000,26.370105,36.441238,0.500000,0.500000,0.999450,0.000550,0.772602,0.227398,-0.308388
2017-10-31,4.300000,43.000000,38.301733,42.882169,0.500000,0.500000,0.999323,0.000677,0.544233,0.455767,0.376091
2017-11-01,4.300000,43.000000,16.073164,41.614424,0.500000,0.500000,0.631770,0.368230,0.532309,0.467691,-0.163710
2017-11-02,2.800000,28.000000,22.434117,27.432136,0.500000,0.500000,0.546781,0.453219,0.672895,0.327105,-0.952584
2017-11-03,2.800000,28.000000,27.361254,27.928507,0.500000,0.500000,0.985656,0.014344,0.995312,0.004688,-0.214210
2017-11-04,2.800000,28.000000,7.896930,18.233869,0.500000,0.500000,0.686398,0.313602,0.869173,0.130827,-0.457016
2017-11-05,2.800000,28.000000,25.972243,27.349414,0.500000,0.500000,0.928053,0.071947,0.928923,0.071077,0.860797
2017-11-06,2.800000,28.000000,6.060056,21.220597,0.500000,0.500000,0.995375,0.004625,0.446202,0.553798,-0.331198
2017-11-07,2.800000,28.000000,19.255292,24.600754,0.500000,0.500000,0.515337,0.484663,0.644488,0.355512,-0.183089
2017-11-08,2.800000,28.000000,20.247325,21.207084,0.500000,0.500000,0.859071,0.140929,0.374422,0.625578,-0.177392
2017-11-09,2.800000,28.000000,19.469540,27.200826,0.500000,0.500000,0.042943,0.957057,0.776173,0.223827,-0.458712
2017-11-10,2.800000,28.000000,27.306110,27.968787,0.500000,0.500000,0.565681,0.434319,0.100461,0.899539,-0.064638
2017-11-11,2.800000,28.000000,20.633890,25.675061,0.500000,0.500000,0.044446,0.955554,0.662650,0.337350,-0.967599
2017-11-12,2.800000,28.000000,23.477209,27.617275,0.500000,0.500000,0.901474,0.098526,0.013921,0.986079,-0.748090
2017-11-13,2.800000,28.000000,27.714109,27.978819,0.500000,0.500000,0.438491,0.561509,0.357373,0.642627,-0.448155
2017-11-14,2.800000,28.000000,22.993413,26.853826,0.500000,0.500000,0.930133,0.069867,0.955373,0.044627,0.698893
2017-11-15,2.800000,28.000000,20.345143,24.455257,0.500000,0.500000,0.999136,0.000864,0.909445,0.090555,-0.944296
2017-11-16,2.800000,28.000000,19.882833,25.871477,0.500000,0.500000,0.997280,0.002720,0.440411,0.559589,-0.861212
2017-11-17,2.800000,28.000000,10.668519,22.760520,0.500000,0.500000,0.855823,0.144177,0.638156,0.361844,0.800528
2017-11-18,2.800000,28.000000,23.811014,27.457605,0.500000,0.500000,0.609040,0.390960,0.478303,0.521697,0.186923
2017-11-19,2.800000,28.000000,13.264978,24.488319,0.500000,0.500000,0.670131,0.329869,0.024713,0.975287,-0.195946
2017-11-20,2.800000,28.000000,24.962642,26.673829,0.500000,0.500000,0.997438,0.002562,0.026607,0.973393,0.097746
2017-11-21,2.800000,28.000000,13.276333,24.531749,0.500000,0.500000,0.229869,0.770131,0.139361,0.860639,-0.388512
2017-11-22,2.800000,28.000000,14.296550,26.745714,0.500000,0.500000,0.046900,0.953100,0.505157,0.494843,0.506944
2017-11-23,2.800000,28.000000,25.095025,27.574706,0.500000,0.500000,0.292032,0.707968,0.290423,0.709577,0.926960
2017-11-24,2.800000,28.000000,6.448014,23.291919,0.500000,0.500000,0.031428,0.968572,0.155678,0.844322,0.275548
2017-11-25,2.800000,28.000000,23.513270,26.281690,0.500000,0.500000,0.658600,0.341400,0.199747,0.800253,0.281931
2017-11-26,2.800000,28.000000,15.464077,26.398065,0.500000,0.500000,0.004376,0.995624,0.994524,0.005476,0.404215
2017-11-27,2.800000,28.000000,16.320897,25.728050,0.500000,0.500000,0.932803,0.067197,0.959271,0.040729,0.938644
2017-11-28,2.800000,28.000000,12.479041,21.518954,0.500000,0.500000,0.439365,0.560635,0.983289,0.016711,-0.170349
2017-11-29,2.800000,28.000000,13.185211,26.614627,0.500000,0.500000,0.975451,0.024549,0.613748,0.386252,0.163473
2017-11-30,2.800000,28.000000,13.746307,21.790300,0.500000,0.500000,0.927086,0.072914,0.537299,0.462701,0.743826
2017-12-01,2.800000,28.000000,17.631914,27.045758,0.500000,0.500000,0.839986,0.160014,0.189898,0.810102,-0.697109
2017-12-02,2.800000,28.000000,20.135609,25.615157,0.500000,0.500000,0.990718,0.009282,0.635846,0.364154,0.657306
2017-12-03,2.800000,28.000000,23.866501,27.794945,0.500000,0.500000,0.056775,0.943225,0.990223,0.009777,0.032567
2017-12-04,2.800000,28.000000,25.440546,27.879620,0.500000,0.500000,0.000504,0.999496,0.988938,0.011062,-0.439330
2017-12-05,2.800000,28.000000,6.655805,24.634538,0.500000,0.500000,0.847216,0.152784,0.807150,0.192850,-0.903275
2017-12-06,2.800000,28.000000,26.465980,27.739732,0.500000,0.500000,0.631996,0.368004,0.555642,0.444358,-0.559025
2017-12-07,2.800000,28.000000,21.825298,24.855613,0.500000,0.500000,0.841949,0.158051,0.014239,0.985761,-0.116333
2017-12-08,2.800000,28.000000,7.115764,16.394010,0.500000,0.500000,0.528533,0.471467,0.827759,0.172241,-0.709347
2017-12-09,2.800000,28.000000,15.980986,22.615901,0.500000,0.500000,0.197984,0.802016,0.946462,0.053538,0.082540
2017-12-10,2.800000,28.000000,19.189184,27.569371,0.500000,0.500000,0.641704,0.358296,0.946503,0.053497,-0.508305
2017-12-11,2.800000,28.000000,14.106757,27.965846,0.500000,0.500000,0.981214,0.018786,0.999961,0.000039,0.283639
2017-12-12,2.800000,28.000000,15.590129,23.589158,0.500000,0.500000,0.010473,0.989527,0.596446,0.403554,-0.369273
2017-12-13,2.800000,28.000000,15.596865,18.740328,0.500000,0.500000,0.569946,0.430054,0.006179,0.993821,-0.438798
2017-12-14,2.800000,28.000000,22.824746,27.978654,0.500000,0.500000,0.240409,0.759591,0.951261,0.048739,-0.331615
2017-12-15,2.800000,28.000000,23.508633,27.537923,0.500000,0.500000,0.007366,0.992634,0.898201,0.101799,0.097177
2017-12-16,2.800000,28.000000,18.231545,27.976229,0.500000,0.500000,0.412498,0.587502,0.744331,0.255669,0.338438
2017-12-17,2.800000,28.000000,18.124482,23.607195,0.500000,0.500000,0.420781,0.579219,0.119514,0.880486,0.484543
2017-12-18,2.800000,28.000000,5.711423,25.881727,0.500000,0.500000,0.336772,0.663228,0.407928,0.592072,-0.023645
2017-12-19,2.800000,28.000000,9.088695,20.245795,0.500000,0.500000,0.000170,0.999830,0.868677,0.131323,-0.952107
2017-12-20,2.800000,28.000000,18.438170,27.643658,0.500000,0.500000,0.646193,0.353807,0.013042,0.986958,0.723330
2017-12-21,2.800000,28.000000,21.421567,27.815668,0.500000,0.500000,0.311461,0.688539,0.606968,0.393032,-0.387169
2017-12-22,2.800000,28.000000,17.327093,25.494188,0.500000,0.500000,0.099102,0.900898,0.636684,0.363316,-0.199374
2017-12-23,2.800000,28.000000,23.311514,27.383475,0.500000,0.500000,0.016859,0.983141,0.211181,0.788819,0.129181
2017-12-24,2.800000,28.000000,23.661030,27.867242,0.500000,0.500000,0.996880,0.003120,0.937815,0.062185,-0.487617
2017-12-25,2.800000,28.000000,10.191206,25.900299,0.500000,0.500000,0.366838,0.633162,0.955926,0.044074,0.291205
2017-12-26,2.800000,28.000000,26.696633,27.934724,0.500000,0.500000,0.900641,0.099359,0.541044,0.458956,0.150121
2017-12-27,2.800000,28.000000,14.517654,23.357461,0.500000,0.500000,0.247132,0.752868,0.352580,0.647420,0.566774
2017-12-28,2.800000,28.000000,26.429546,27.700537,0.500000,0.500000,0.967241,0.032759,0.047871,0.952129,-0.502920
2017-12-29,2.800000,28.000000,22.742062,27.696508,0.500000,0.500000,0.964502,0.035498,0.190976,0.809024,0.001159
2017-12-30,2.800000,28.000000,22.729780,25.188340,0.500000,0.500000,0.020360,0.979640,0.802254,0.197746,0.503650
2017-12-31,2.800000,28.000000,23.851248,27.930277,0.500000,0.500000,0.077086,0.922914,0.091644,0.908356,0.434930
2018-01-01,2.800000,28.000000,24.169703,26.883714,0.500000,0.500000,0.064525,0.935475,0.582976,0.417024,-0.078203
2018-01-02,2.800000,28.000000,26.687264,27.801319,0.500000,0.500000,0.786663,0.213337,0.929165,0.070835,0.772761
2018-01-03,3.200000,32.000000,11.697154,31.713670,0.500000,0.500000,0.908887,0.091113,0.204437,0.795563,-0.721492
2018-01-04,3.200000,32.000000,9.047458,31.725442,0.500000,0.500000,0.582533,0.417467,0.069130,0.930870,0.965479
2018-01-05,3.200000,32.000000,11.057109,26.952300,0.500000,0.500000,0.941488,0.058512,0.544449,0.455551,-0.486706
2018-01-06,3.200000,32.000000,28.506742,30.250924,0.500000,0.500000,0.876864,0.123136,0.932999,0.067001,-0.162610
2018-01-07,3.200000,32.000000,9.529274,30.360601,0.500000,0.500000,0.760182,0.239818,0.071131,0.928869,0.024786
2018-01-08,3.200000,32.000000,14.023828,27.673926,0.500000,0.500000,0.074395,0.925605,0.990210,0.009790,0.604804
2018-01-09,3.200000,32.000000,20.287345,30.086732,0.500000,0.500000,0.000162,0.999838,0.097919,0.902081,0.076790
2018-01-10,3.200000,32.000000,31.840627,31.971017,0.500000,0.500000,0.747095,0.252905,0.145080,0.854920,0.655047
2018-01-11,3.200000,32.000000,3.821347,17.542576,0.500000,0.500000,0.784281,0.215719,0.449107,0.550893,0.751810
